ANO;MES;CODIGO DEPARTAMENTO;DEPARTAMENTO;CODIGO MUNICIPIO;MUNICIPIO;GRUPO POBLACIONAL;BIOLOGICO;META;DOSIS APLICADAS;COBERTURA;DOSIS APLICADAS ACUMULADAS;COBERTURA ACUMULADA
2022;JUNIO;76;VALLE DEL CAUCA;76403;LA VICTORIA;CUATRO MESES;NEUMOCOCO 2da;97;10;10.309278350515463;54;55.670103092783506
2022;JUNIO;76;VALLE DEL CAUCA;76403;LA VICTORIA;UN AÑO;TRIPLE VIRAL;115;4;3.4782608695652173;58;50.434782608695656
2022;JUNIO;76;VALLE DEL CAUCA;76403;LA VICTORIA;UN AÑO;HEPATITIS A;115;4;3.4782608695652173;58;50.434782608695656
2022;JUNIO;76;VALLE DEL CAUCA;76403;LA VICTORIA;UN AÑO;VARICELA;115;4;3.4782608695652173;59;51.30434782608696
2022;JUNIO;76;VALLE DEL CAUCA;76403;LA VICTORIA;UN AÑO;NEUMOCOCO ref;115;4;3.4782608695652173;58;50.434782608695656
2022;JUNIO;76;VALLE DEL CAUCA;76403;LA VICTORIA;DIECIOCHO MESES;FIEBRE AMARILLA;115;8;6.956521739130435;51;44.34782608695652
2022;JUNIO;76;VALLE DEL CAUCA;76403;LA VICTORIA;DIECIOCHO MESES;POLIO 1ra ref;115;8;6.956521739130435;51;44.34782608695652
2022;JUNIO;76;VALLE DEL CAUCA;76403;LA VICTORIA;DIECIOCHO MESES;PENTA 1era ref;115;8;6.956521739130435;51;44.34782608695652
2022;JUNIO;76;VALLE DEL CAUCA;76403;LA VICTORIA;CINCO AÑOS;POLIO 2da ref;126;6;4.761904761904762;44;34.92063492063492
2022;JUNIO;76;VALLE DEL CAUCA;76403;LA VICTORIA;CINCO AÑOS;DPT 2da ref;126;6;4.761904761904762;44;34.92063492063492
2022;JUNIO;76;VALLE DEL CAUCA;76403;LA VICTORIA;CINCO AÑOS;TRIPLE VIRAL ref 5 anos;126;6;4.761904761904762;45;35.71428571428571
2022;JUNIO;76;VALLE DEL CAUCA;76403;LA VICTORIA;CINCO AÑOS;VARICELA ref.;126;6;4.761904761904762;44;34.92063492063492
2022;JUNIO;76;VALLE DEL CAUCA;76403;LA VICTORIA;GESTANTES;TdaP ACELULAR GESTANTES;97;2;2.0618556701030926;33;34.020618556701024
2022;JUNIO;76;VALLE DEL CAUCA;76403;LA VICTORIA;VPH;VPH 1ra;89;0;0.0;11;12.359550561797754
2022;JUNIO;76;VALLE DEL CAUCA;76403;LA VICTORIA;VPH;VPH 2da;89;1;1.1235955056179776;4;4.49438202247191
2022;JUNIO;76;VALLE DEL CAUCA;76497;OBANDO;RECIEN NACIDO;BCG;128;0;0.0;6;4.6875
2022;JUNIO;76;VALLE DEL CAUCA;76497;OBANDO;RECIEN NACIDO;HEPATITIS B;128;0;0.0;5;3.90625
2022;JUNIO;76;VALLE DEL CAUCA;76497;OBANDO;DOS MESES;POLIO 1ra;128;14;10.9375;81;63.28125
2022;JUNIO;76;VALLE DEL CAUCA;76497;OBANDO;CUATRO MESES;POLIO 2da;128;8;6.25;81;63.28125
2022;JUNIO;76;VALLE DEL CAUCA;76497;OBANDO;SEIS MESES;POLIO 3ra;128;19;14.84375;85;66.40625
2022;JUNIO;76;VALLE DEL CAUCA;76497;OBANDO;DOS MESES;PENTA 1ra;128;14;10.9375;81;63.28125
2022;JUNIO;76;VALLE DEL CAUCA;76497;OBANDO;CUATRO MESES;PENTA 2da;128;8;6.25;81;63.28125
2022;JUNIO;76;VALLE DEL CAUCA;76497;OBANDO;SEIS MESES;PENTA 3ra;128;19;14.84375;85;66.40625
2022;JUNIO;76;VALLE DEL CAUCA;76497;OBANDO;DOS MESES;ROTAVIRUS 1ra;128;14;10.9375;80;62.5
2022;JUNIO;76;VALLE DEL CAUCA;76497;OBANDO;CUATRO MESES;ROTAVIRUS 2da;128;8;6.25;81;63.28125
2022;JUNIO;76;VALLE DEL CAUCA;76497;OBANDO;DOS MESES;NEUMOCOCO 1ra;128;14;10.9375;81;63.28125
2022;JUNIO;76;VALLE DEL CAUCA;76497;OBANDO;CUATRO MESES;NEUMOCOCO 2da;128;8;6.25;81;63.28125
2022;JUNIO;76;VALLE DEL CAUCA;76497;OBANDO;UN AÑO;TRIPLE VIRAL;152;12;7.894736842105263;69;45.39473684210526
2022;JUNIO;76;VALLE DEL CAUCA;76497;OBANDO;UN AÑO;HEPATITIS A;152;12;7.894736842105263;69;45.39473684210526
2022;JUNIO;76;VALLE DEL CAUCA;76497;OBANDO;UN AÑO;VARICELA;152;12;7.894736842105263;69;45.39473684210526
2022;JUNIO;76;VALLE DEL CAUCA;76497;OBANDO;UN AÑO;NEUMOCOCO ref;152;12;7.894736842105263;69;45.39473684210526
2022;JUNIO;76;VALLE DEL CAUCA;76497;OBANDO;DIECIOCHO MESES;FIEBRE AMARILLA;152;11;7.236842105263158;64;42.10526315789473
2022;JUNIO;76;VALLE DEL CAUCA;76497;OBANDO;DIECIOCHO MESES;POLIO 1ra ref;152;11;7.236842105263158;64;42.10526315789473
2022;JUNIO;76;VALLE DEL CAUCA;76497;OBANDO;DIECIOCHO MESES;PENTA 1era ref;152;11;7.236842105263158;64;42.10526315789473
2022;JUNIO;76;VALLE DEL CAUCA;76497;OBANDO;CINCO AÑOS;POLIO 2da ref;128;13;10.15625;62;48.4375
2022;JUNIO;76;VALLE DEL CAUCA;76497;OBANDO;CINCO AÑOS;DPT 2da ref;128;13;10.15625;62;48.4375
2022;JUNIO;76;VALLE DEL CAUCA;76497;OBANDO;CINCO AÑOS;TRIPLE VIRAL ref 5 anos;128;13;10.15625;62;48.4375
2022;JUNIO;76;VALLE DEL CAUCA;76497;OBANDO;CINCO AÑOS;VARICELA ref.;128;13;10.15625;62;48.4375
2022;JUNIO;76;VALLE DEL CAUCA;76497;OBANDO;GESTANTES;TdaP ACELULAR GESTANTES;128;6;4.6875;36;28.125
2022;JUNIO;76;VALLE DEL CAUCA;76497;OBANDO;VPH;VPH 1ra;96;2;2.083333333333333;30;31.249999999999996
2022;JUNIO;76;VALLE DEL CAUCA;76497;OBANDO;VPH;VPH 2da;96;0;0.0;8;8.333333333333334
2022;JUNIO;76;VALLE DEL CAUCA;76520;PALMIRA;RECIEN NACIDO;BCG;2928;273;9.323770491803279;1550;52.93715846994536
2022;JUNIO;76;VALLE DEL CAUCA;76520;PALMIRA;RECIEN NACIDO;HEPATITIS B;2928;268;9.153005464480875;1539;52.56147540983606
2022;JUNIO;76;VALLE DEL CAUCA;76520;PALMIRA;DOS MESES;POLIO 1ra;2928;241;8.23087431693989;1376;46.99453551912568
2022;JUNIO;76;VALLE DEL CAUCA;76520;PALMIRA;CUATRO MESES;POLIO 2da;2928;170;5.806010928961749;1352;46.174863387978135
2022;JUNIO;76;VALLE DEL CAUCA;76520;PALMIRA;SEIS MESES;POLIO 3ra;2928;212;7.240437158469945;1311;44.77459016393442
2022;JUNIO;76;VALLE DEL CAUCA;76520;PALMIRA;DOS MESES;PENTA 1ra;2928;240;8.19672131147541;1381;47.16530054644808
2022;JUNIO;76;VALLE DEL CAUCA;76520;PALMIRA;CUATRO MESES;PENTA 2da;2928;169;5.771857923497268;1348;46.03825136612021
2022;JUNIO;76;VALLE DEL CAUCA;76520;PALMIRA;SEIS MESES;PENTA 3ra;2928;213;7.274590163934426;1304;44.53551912568306
2022;JUNIO;76;VALLE DEL CAUCA;76520;PALMIRA;DOS MESES;ROTAVIRUS 1ra;2928;232;7.923497267759563;1339;45.7308743169399
2022;JUNIO;76;VALLE DEL CAUCA;76520;PALMIRA;CUATRO MESES;ROTAVIRUS 2da;2928;168;5.737704918032787;1333;45.52595628415301
2022;JUNIO;76;VALLE DEL CAUCA;76520;PALMIRA;DOS MESES;NEUMOCOCO 1ra;2928;244;8.333333333333332;1390;47.47267759562842
2022;JUNIO;76;VALLE DEL CAUCA;76520;PALMIRA;CUATRO MESES;NEUMOCOCO 2da;2928;171;5.84016393442623;1359;46.41393442622951
2022;JUNIO;76;VALLE DEL CAUCA;76520;PALMIRA;UN AÑO;TRIPLE VIRAL;3215;203;6.314152410575427;1351;42.02177293934682
2022;JUNIO;76;VALLE DEL CAUCA;76520;PALMIRA;UN AÑO;HEPATITIS A;3215;204;6.345256609642301;1353;42.083981337480566
2022;JUNIO;76;VALLE DEL CAUCA;76520;PALMIRA;UN AÑO;VARICELA;3215;204;6.345256609642301;1351;42.02177293934682
2022;JUNIO;76;VALLE DEL CAUCA;76520;PALMIRA;UN AÑO;NEUMOCOCO ref;3215;203;6.314152410575427;1341;41.710730948678076
2022;JUNIO;76;VALLE DEL CAUCA;76520;PALMIRA;DIECIOCHO MESES;FIEBRE AMARILLA;3215;202;6.283048211508553;1196;37.20062208398133
2022;JUNIO;76;VALLE DEL CAUCA;76520;PALMIRA;DIECIOCHO MESES;POLIO 1ra ref;3215;205;6.376360808709176;1213;37.72939346811819
2022;JUNIO;76;VALLE DEL CAUCA;76520;PALMIRA;DIECIOCHO MESES;PENTA 1era ref;3215;206;6.40746500777605;1207;37.542768273716945
2022;JUNIO;76;VALLE DEL CAUCA;76520;PALMIRA;CINCO AÑOS;POLIO 2da ref;3720;230;6.182795698924731;1359;36.53225806451613
2022;JUNIO;76;VALLE DEL CAUCA;76520;PALMIRA;CINCO AÑOS;DPT 2da ref;3720;230;6.182795698924731;1357;36.47849462365591
2022;JUNIO;76;VALLE DEL CAUCA;76520;PALMIRA;CINCO AÑOS;TRIPLE VIRAL ref 5 anos;3720;231;6.209677419354839;1365;36.693548387096776
2022;JUNIO;76;VALLE DEL CAUCA;76520;PALMIRA;CINCO AÑOS;VARICELA ref.;3720;231;6.209677419354839;1347;36.20967741935484
2022;JUNIO;76;VALLE DEL CAUCA;76520;PALMIRA;GESTANTES;TdaP ACELULAR GESTANTES;2928;195;6.659836065573771;1304;44.53551912568306
2022;JUNIO;76;VALLE DEL CAUCA;76520;PALMIRA;VPH;VPH 1ra;2534;41;1.617995264404104;355;14.009471191791636
2022;JUNIO;76;VALLE DEL CAUCA;76520;PALMIRA;VPH;VPH 2da;2534;12;0.4735595895816891;93;3.67008681925809
2022;JUNIO;76;VALLE DEL CAUCA;76563;PRADERA;RECIEN NACIDO;BCG;549;2;0.36429872495446264;32;5.828779599271403
2022;JUNIO;76;VALLE DEL CAUCA;76563;PRADERA;RECIEN NACIDO;HEPATITIS B;549;2;0.36429872495446264;29;5.2823315118397085
2022;JUNIO;76;VALLE DEL CAUCA;76563;PRADERA;DOS MESES;POLIO 1ra;549;50;9.107468123861565;241;43.897996357012744
2022;JUNIO;76;VALLE DEL CAUCA;76563;PRADERA;CUATRO MESES;POLIO 2da;549;33;6.0109289617486334;242;44.08014571948998
2022;JUNIO;76;VALLE DEL CAUCA;76563;PRADERA;SEIS MESES;POLIO 3ra;549;37;6.739526411657559;252;45.9016393442623
2022;JUNIO;76;VALLE DEL CAUCA;76563;PRADERA;DOS MESES;PENTA 1ra;549;50;9.107468123861565;241;43.897996357012744
2022;JUNIO;76;VALLE DEL CAUCA;76563;PRADERA;CUATRO MESES;PENTA 2da;549;33;6.0109289617486334;241;43.897996357012744
2022;JUNIO;76;VALLE DEL CAUCA;76563;PRADERA;SEIS MESES;PENTA 3ra;549;37;6.739526411657559;252;45.9016393442623
2022;JUNIO;76;VALLE DEL CAUCA;76563;PRADERA;DOS MESES;ROTAVIRUS 1ra;549;49;8.925318761384334;236;42.98724954462659
2022;JUNIO;76;VALLE DEL CAUCA;76563;PRADERA;CUATRO MESES;ROTAVIRUS 2da;549;33;6.0109289617486334;237;43.169398907103826
2022;JUNIO;76;VALLE DEL CAUCA;76563;PRADERA;DOS MESES;NEUMOCOCO 1ra;549;50;9.107468123861565;241;43.897996357012744
2022;JUNIO;76;VALLE DEL CAUCA;76563;PRADERA;CUATRO MESES;NEUMOCOCO 2da;549;33;6.0109289617486334;243;44.26229508196721
2022;JUNIO;76;VALLE DEL CAUCA;76563;PRADERA;UN AÑO;TRIPLE VIRAL;574;43;7.491289198606271;271;47.21254355400697
2022;JUNIO;76;VALLE DEL CAUCA;76563;PRADERA;UN AÑO;HEPATITIS A;574;43;7.491289198606271;271;47.21254355400697
2022;JUNIO;76;VALLE DEL CAUCA;76563;PRADERA;UN AÑO;VARICELA;574;43;7.491289198606271;271;47.21254355400697
2022;JUNIO;76;VALLE DEL CAUCA;76563;PRADERA;UN AÑO;NEUMOCOCO ref;574;43;7.491289198606271;267;46.51567944250871
2022;JUNIO;76;VALLE DEL CAUCA;76563;PRADERA;DIECIOCHO MESES;FIEBRE AMARILLA;574;48;8.362369337979095;261;45.47038327526133
2022;JUNIO;76;VALLE DEL CAUCA;76563;PRADERA;DIECIOCHO MESES;POLIO 1ra ref;574;47;8.188153310104529;267;46.51567944250871
2022;JUNIO;76;VALLE DEL CAUCA;76563;PRADERA;DIECIOCHO MESES;PENTA 1era ref;574;47;8.188153310104529;267;46.51567944250871
2022;JUNIO;76;VALLE DEL CAUCA;76563;PRADERA;CINCO AÑOS;POLIO 2da ref;595;36;6.050420168067227;264;44.36974789915966
2022;JUNIO;76;VALLE DEL CAUCA;76563;PRADERA;CINCO AÑOS;DPT 2da ref;595;36;6.050420168067227;260;43.69747899159664
2022;JUNIO;76;VALLE DEL CAUCA;76563;PRADERA;CINCO AÑOS;TRIPLE VIRAL ref 5 anos;595;36;6.050420168067227;264;44.36974789915966
2022;JUNIO;76;VALLE DEL CAUCA;76563;PRADERA;CINCO AÑOS;VARICELA ref.;595;36;6.050420168067227;258;43.36134453781513
2022;JUNIO;76;VALLE DEL CAUCA;76563;PRADERA;GESTANTES;TdaP ACELULAR GESTANTES;549;41;7.468123861566485;214;38.9799635701275
2022;JUNIO;76;VALLE DEL CAUCA;76563;PRADERA;VPH;VPH 1ra;425;16;3.7647058823529407;85;20.000000000000004
2022;JUNIO;76;VALLE DEL CAUCA;76563;PRADERA;VPH;VPH 2da;425;7;1.647058823529412;27;6.352941176470589
2022;JUNIO;76;VALLE DEL CAUCA;76606;RESTREPO;RECIEN NACIDO;BCG;188;0;0.0;10;5.319148936170213
2022;JUNIO;76;VALLE DEL CAUCA;76606;RESTREPO;RECIEN NACIDO;HEPATITIS B;188;0;0.0;8;4.25531914893617
2022;JUNIO;76;VALLE DEL CAUCA;76606;RESTREPO;DOS MESES;POLIO 1ra;188;14;7.446808510638298;101;53.72340425531915
2022;JUNIO;76;VALLE DEL CAUCA;76606;RESTREPO;CUATRO MESES;POLIO 2da;188;19;10.106382978723403;103;54.78723404255319
2022;JUNIO;76;VALLE DEL CAUCA;76606;RESTREPO;SEIS MESES;POLIO 3ra;188;22;11.702127659574469;91;48.404255319148945
2022;JUNIO;76;VALLE DEL CAUCA;76606;RESTREPO;DOS MESES;PENTA 1ra;188;13;6.914893617021277;100;53.19148936170213
2022;JUNIO;76;VALLE DEL CAUCA;76606;RESTREPO;CUATRO MESES;PENTA 2da;188;20;10.638297872340425;104;55.31914893617021
2022;JUNIO;76;VALLE DEL CAUCA;76606;RESTREPO;SEIS MESES;PENTA 3ra;188;21;11.170212765957446;89;47.340425531914896
2022;JUNIO;76;VALLE DEL CAUCA;76606;RESTREPO;DOS MESES;ROTAVIRUS 1ra;188;13;6.914893617021277;96;51.06382978723404
2022;JUNIO;76;VALLE DEL CAUCA;76606;RESTREPO;CUATRO MESES;ROTAVIRUS 2da;188;20;10.638297872340425;101;53.723404255319146
2022;JUNIO;76;VALLE DEL CAUCA;76606;RESTREPO;DOS MESES;NEUMOCOCO 1ra;188;14;7.446808510638298;100;53.191489361702125
2022;JUNIO;76;VALLE DEL CAUCA;76606;RESTREPO;CUATRO MESES;NEUMOCOCO 2da;188;20;10.638297872340425;104;55.31914893617021
2022;JUNIO;76;VALLE DEL CAUCA;76606;RESTREPO;UN AÑO;TRIPLE VIRAL;209;18;8.61244019138756;94;44.97607655502392
2022;JUNIO;76;VALLE DEL CAUCA;76606;RESTREPO;UN AÑO;HEPATITIS A;209;18;8.61244019138756;95;45.45454545454545
2022;JUNIO;76;VALLE DEL CAUCA;76606;RESTREPO;UN AÑO;VARICELA;209;18;8.61244019138756;95;45.45454545454545
2022;JUNIO;76;VALLE DEL CAUCA;76606;RESTREPO;UN AÑO;NEUMOCOCO ref;209;18;8.61244019138756;96;45.933014354066984
2022;JUNIO;76;VALLE DEL CAUCA;76606;RESTREPO;DIECIOCHO MESES;FIEBRE AMARILLA;209;12;5.741626794258373;111;53.110047846889955
2022;JUNIO;76;VALLE DEL CAUCA;76606;RESTREPO;DIECIOCHO MESES;POLIO 1ra ref;209;12;5.741626794258373;111;53.110047846889955
2022;JUNIO;76;VALLE DEL CAUCA;76606;RESTREPO;DIECIOCHO MESES;PENTA 1era ref;209;12;5.741626794258373;111;53.110047846889955
2022;JUNIO;76;VALLE DEL CAUCA;76606;RESTREPO;CINCO AÑOS;POLIO 2da ref;230;17;7.391304347826087;96;41.73913043478261
2022;JUNIO;76;VALLE DEL CAUCA;76606;RESTREPO;CINCO AÑOS;DPT 2da ref;230;17;7.391304347826087;96;41.73913043478261
2022;JUNIO;76;VALLE DEL CAUCA;76606;RESTREPO;CINCO AÑOS;TRIPLE VIRAL ref 5 anos;230;17;7.391304347826087;96;41.73913043478261
2022;JUNIO;76;VALLE DEL CAUCA;76606;RESTREPO;CINCO AÑOS;VARICELA ref.;230;17;7.391304347826087;96;41.73913043478261
2022;JUNIO;76;VALLE DEL CAUCA;76606;RESTREPO;GESTANTES;TdaP ACELULAR GESTANTES;188;9;4.787234042553192;81;43.08510638297873
2022;JUNIO;76;VALLE DEL CAUCA;76606;RESTREPO;VPH;VPH 1ra;124;5;4.032258064516129;22;17.741935483870968
2022;JUNIO;76;VALLE DEL CAUCA;76606;RESTREPO;VPH;VPH 2da;124;3;2.4193548387096775;5;4.032258064516129
2022;JUNIO;76;VALLE DEL CAUCA;76616;RIOFRÍO;RECIEN NACIDO;BCG;151;0;0.0;3;1.9867549668874174
2022;JUNIO;76;VALLE DEL CAUCA;76616;RIOFRÍO;RECIEN NACIDO;HEPATITIS B;151;0;0.0;3;1.9867549668874174
2022;JUNIO;76;VALLE DEL CAUCA;76616;RIOFRÍO;DOS MESES;POLIO 1ra;151;10;6.622516556291391;71;47.019867549668874
2022;JUNIO;76;VALLE DEL CAUCA;76616;RIOFRÍO;CUATRO MESES;POLIO 2da;151;14;9.271523178807946;75;49.66887417218543
2022;JUNIO;76;VALLE DEL CAUCA;76616;RIOFRÍO;SEIS MESES;POLIO 3ra;151;14;9.271523178807946;77;50.9933774834437
2022;JUNIO;76;VALLE DEL CAUCA;76616;RIOFRÍO;DOS MESES;PENTA 1ra;151;10;6.622516556291391;71;47.019867549668874
2022;JUNIO;76;VALLE DEL CAUCA;76616;RIOFRÍO;CUATRO MESES;PENTA 2da;151;14;9.271523178807946;75;49.66887417218543
2022;JUNIO;76;VALLE DEL CAUCA;76616;RIOFRÍO;SEIS MESES;PENTA 3ra;151;14;9.271523178807946;77;50.9933774834437
2022;JUNIO;76;VALLE DEL CAUCA;76616;RIOFRÍO;DOS MESES;ROTAVIRUS 1ra;151;10;6.622516556291391;71;47.019867549668874
2022;JUNIO;76;VALLE DEL CAUCA;76616;RIOFRÍO;CUATRO MESES;ROTAVIRUS 2da;151;14;9.271523178807946;73;48.34437086092715
2022;JUNIO;76;VALLE DEL CAUCA;76616;RIOFRÍO;DOS MESES;NEUMOCOCO 1ra;151;10;6.622516556291391;71;47.019867549668874
2022;JUNIO;76;VALLE DEL CAUCA;76616;RIOFRÍO;CUATRO MESES;NEUMOCOCO 2da;151;14;9.271523178807946;75;49.66887417218543
2022;JUNIO;76;VALLE DEL CAUCA;76616;RIOFRÍO;UN AÑO;TRIPLE VIRAL;167;11;6.58682634730539;68;40.71856287425149
2022;JUNIO;76;VALLE DEL CAUCA;76616;RIOFRÍO;UN AÑO;HEPATITIS A;167;11;6.58682634730539;68;40.71856287425149
2022;JUNIO;76;VALLE DEL CAUCA;76616;RIOFRÍO;UN AÑO;VARICELA;167;11;6.58682634730539;68;40.71856287425149
2022;JUNIO;76;VALLE DEL CAUCA;76616;RIOFRÍO;UN AÑO;NEUMOCOCO ref;167;11;6.58682634730539;68;40.71856287425149
2022;JUNIO;76;VALLE DEL CAUCA;76616;RIOFRÍO;DIECIOCHO MESES;FIEBRE AMARILLA;167;17;10.179640718562874;100;59.88023952095808
2022;JUNIO;76;VALLE DEL CAUCA;76616;RIOFRÍO;DIECIOCHO MESES;POLIO 1ra ref;167;15;8.982035928143713;98;58.68263473053892
2022;JUNIO;76;VALLE DEL CAUCA;76616;RIOFRÍO;DIECIOCHO MESES;PENTA 1era ref;167;15;8.982035928143713;98;58.68263473053892
2022;JUNIO;76;VALLE DEL CAUCA;76616;RIOFRÍO;CINCO AÑOS;POLIO 2da ref;183;17;9.289617486338798;74;40.43715846994536
2022;JUNIO;76;VALLE DEL CAUCA;76616;RIOFRÍO;CINCO AÑOS;DPT 2da ref;183;17;9.289617486338798;74;40.43715846994536
2022;JUNIO;76;VALLE DEL CAUCA;76616;RIOFRÍO;CINCO AÑOS;TRIPLE VIRAL ref 5 anos;183;17;9.289617486338798;75;40.98360655737705
2022;JUNIO;76;VALLE DEL CAUCA;76616;RIOFRÍO;CINCO AÑOS;VARICELA ref.;183;17;9.289617486338798;75;40.98360655737705
2022;JUNIO;76;VALLE DEL CAUCA;76616;RIOFRÍO;GESTANTES;TdaP ACELULAR GESTANTES;151;9;5.960264900662252;74;49.00662251655629
2022;JUNIO;76;VALLE DEL CAUCA;76616;RIOFRÍO;VPH;VPH 1ra;127;2;1.574803149606299;30;23.622047244094485
2022;JUNIO;76;VALLE DEL CAUCA;76616;RIOFRÍO;VPH;VPH 2da;127;0;0.0;12;9.448818897637796
2022;JUNIO;76;VALLE DEL CAUCA;76622;ROLDANILLO;RECIEN NACIDO;BCG;323;37;11.455108359133128;342;105.88235294117649
2022;JUNIO;76;VALLE DEL CAUCA;76622;ROLDANILLO;RECIEN NACIDO;HEPATITIS B;323;37;11.455108359133128;341;105.57275541795667
2022;JUNIO;76;VALLE DEL CAUCA;76622;ROLDANILLO;DOS MESES;POLIO 1ra;323;30;9.287925696594428;173;53.56037151702787
2022;JUNIO;76;VALLE DEL CAUCA;76622;ROLDANILLO;CUATRO MESES;POLIO 2da;323;26;8.04953560371517;155;47.98761609907121
2022;JUNIO;76;VALLE DEL CAUCA;76622;ROLDANILLO;SEIS MESES;POLIO 3ra;323;27;8.359133126934983;159;49.22600619195047
2022;JUNIO;76;VALLE DEL CAUCA;76622;ROLDANILLO;DOS MESES;PENTA 1ra;323;30;9.287925696594428;173;53.56037151702787
2022;JUNIO;76;VALLE DEL CAUCA;76622;ROLDANILLO;CUATRO MESES;PENTA 2da;323;26;8.04953560371517;155;47.98761609907121
2022;JUNIO;76;VALLE DEL CAUCA;76622;ROLDANILLO;SEIS MESES;PENTA 3ra;323;27;8.359133126934983;159;49.22600619195047
2022;JUNIO;76;VALLE DEL CAUCA;76622;ROLDANILLO;DOS MESES;ROTAVIRUS 1ra;323;30;9.287925696594428;173;53.56037151702787
2022;JUNIO;76;VALLE DEL CAUCA;76622;ROLDANILLO;CUATRO MESES;ROTAVIRUS 2da;323;26;8.04953560371517;155;47.98761609907121
2022;JUNIO;76;VALLE DEL CAUCA;76622;ROLDANILLO;DOS MESES;NEUMOCOCO 1ra;323;30;9.287925696594428;173;53.56037151702787
2022;JUNIO;76;VALLE DEL CAUCA;76622;ROLDANILLO;CUATRO MESES;NEUMOCOCO 2da;323;26;8.04953560371517;155;47.98761609907121
2022;JUNIO;76;VALLE DEL CAUCA;76622;ROLDANILLO;UN AÑO;TRIPLE VIRAL;331;28;8.459214501510575;162;48.94259818731118
2022;JUNIO;76;VALLE DEL CAUCA;76622;ROLDANILLO;UN AÑO;HEPATITIS A;331;28;8.459214501510575;162;48.94259818731118
2022;JUNIO;76;VALLE DEL CAUCA;76622;ROLDANILLO;UN AÑO;VARICELA;331;28;8.459214501510575;161;48.6404833836858
2022;JUNIO;76;VALLE DEL CAUCA;76622;ROLDANILLO;UN AÑO;NEUMOCOCO ref;331;28;8.459214501510575;162;48.94259818731118
2022;JUNIO;76;VALLE DEL CAUCA;76622;ROLDANILLO;DIECIOCHO MESES;FIEBRE AMARILLA;331;27;8.157099697885197;160;48.33836858006042
2022;JUNIO;76;VALLE DEL CAUCA;76622;ROLDANILLO;DIECIOCHO MESES;POLIO 1ra ref;331;27;8.157099697885197;160;48.33836858006042
2022;JUNIO;76;VALLE DEL CAUCA;76622;ROLDANILLO;DIECIOCHO MESES;PENTA 1era ref;331;27;8.157099697885197;160;48.33836858006042
2022;JUNIO;76;VALLE DEL CAUCA;76622;ROLDANILLO;CINCO AÑOS;POLIO 2da ref;384;32;8.333333333333332;185;48.177083333333336
2022;JUNIO;76;VALLE DEL CAUCA;76622;ROLDANILLO;CINCO AÑOS;DPT 2da ref;384;32;8.333333333333332;185;48.177083333333336
2022;JUNIO;76;VALLE DEL CAUCA;76622;ROLDANILLO;CINCO AÑOS;TRIPLE VIRAL ref 5 anos;384;32;8.333333333333332;185;48.177083333333336
2022;JUNIO;76;VALLE DEL CAUCA;76622;ROLDANILLO;CINCO AÑOS;VARICELA ref.;384;32;8.333333333333332;180;46.875
2022;JUNIO;76;VALLE DEL CAUCA;76622;ROLDANILLO;GESTANTES;TdaP ACELULAR GESTANTES;323;18;5.572755417956656;123;38.080495356037154
2022;JUNIO;76;VALLE DEL CAUCA;76622;ROLDANILLO;VPH;VPH 1ra;278;2;0.7194244604316548;30;10.79136690647482
2022;JUNIO;76;VALLE DEL CAUCA;76622;ROLDANILLO;VPH;VPH 2da;278;0;0.0;9;3.237410071942446
2022;JUNIO;76;VALLE DEL CAUCA;76670;SAN PEDRO;RECIEN NACIDO;BCG;128;1;0.78125;1;0.78125
2022;JUNIO;76;VALLE DEL CAUCA;76670;SAN PEDRO;RECIEN NACIDO;HEPATITIS B;128;1;0.78125;1;0.78125
2022;JUNIO;76;VALLE DEL CAUCA;76670;SAN PEDRO;DOS MESES;POLIO 1ra;128;10;7.8125;56;43.75
2022;JUNIO;76;VALLE DEL CAUCA;76670;SAN PEDRO;CUATRO MESES;POLIO 2da;128;12;9.375;67;52.34375
2022;JUNIO;76;VALLE DEL CAUCA;76670;SAN PEDRO;SEIS MESES;POLIO 3ra;128;9;7.03125;71;55.46875
2022;JUNIO;76;VALLE DEL CAUCA;76670;SAN PEDRO;DOS MESES;PENTA 1ra;128;10;7.8125;56;43.75
2022;JUNIO;76;VALLE DEL CAUCA;76670;SAN PEDRO;CUATRO MESES;PENTA 2da;128;13;10.15625;68;53.125
2022;JUNIO;76;VALLE DEL CAUCA;76670;SAN PEDRO;SEIS MESES;PENTA 3ra;128;9;7.03125;71;55.46875
2022;JUNIO;76;VALLE DEL CAUCA;76670;SAN PEDRO;DOS MESES;ROTAVIRUS 1ra;128;10;7.8125;56;43.75
2022;JUNIO;76;VALLE DEL CAUCA;76670;SAN PEDRO;CUATRO MESES;ROTAVIRUS 2da;128;12;9.375;67;52.34375
2022;JUNIO;76;VALLE DEL CAUCA;76670;SAN PEDRO;DOS MESES;NEUMOCOCO 1ra;128;10;7.8125;56;43.75
2022;JUNIO;76;VALLE DEL CAUCA;76670;SAN PEDRO;CUATRO MESES;NEUMOCOCO 2da;128;12;9.375;67;52.34375
2022;JUNIO;76;VALLE DEL CAUCA;76670;SAN PEDRO;UN AÑO;TRIPLE VIRAL;133;12;9.022556390977442;69;51.879699248120296
2022;JUNIO;76;VALLE DEL CAUCA;76670;SAN PEDRO;UN AÑO;HEPATITIS A;133;12;9.022556390977442;69;51.879699248120296
